index,CID,SMILES
20335,PET-UNK-6e612674-6,CO[C@@]1(C(=O)Nc2cncc3cc(Cl)ccc23)CN(C)S(=O)(=O)c2ccc(Cl)cc21
20336,PET-UNK-6e612674-7,CO[C@@]1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(C)S(=O)(=O)c2ccc(Cl)cc21
20337,PET-UNK-6e612674-8,CO[C@@]1(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)CN(C)S(=O)(=O)c2ccc(Cl)cc21
20348,PET-UNK-064639eb-1,N#CN(C(=O)[C@@H]1CCS(=O)(=O)c2ccc(Cl)cc21)c1cncc2ccccc12
20349,PET-UNK-064639eb-2,CN1C[C@@H](C(=O)N(C#N)c2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O
20350,PET-UNK-064639eb-3,N#CN(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12
20386,MIK-ENA-5d9157e9-1,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(CCN(c4cncc5ccccc45)C3=O)C2)CC1
20388,MIK-ENA-5d9157e9-3,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2C1=O
20391,MIK-ENA-5d9157e9-6,C[C@@]1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21
20392,PET-UNK-f860268d-1,CNC(=O)CN1C[C@@H](C(=O)N(C#N)c2cncc3ccccc23)c2cc(Cl)ccc2C1=O
20393,PET-UNK-f860268d-2,NC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O
20394,PET-UNK-f860268d-3,N#CNC(=O)CN1C[C@@H](C(=O)N(C#N)c2cncc3ccccc23)c2cc(Cl)ccc2C1=O
20437,PET-UNK-5ad1c31a-1,N#CCN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O
20438,PET-UNK-5ad1c31a-2,C#CCN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O
20439,PET-UNK-5ad1c31a-3,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(CC#N)S(=O)(=O)c2ccc(Cl)cc21
20440,PET-UNK-5ad1c31a-4,C#CCN1C[C@@](OC)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O
20441,PET-UNK-5ad1c31a-5,C[C@@]1(C(=O)Nc2cncc3ccccc23)CN(CC#N)S(=O)(=O)c2ccc(Cl)cc21
20442,PET-UNK-5ad1c31a-6,C#CCN1C[C@@](C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O
20489,PET-UNK-14142a25-1,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20490,PET-UNK-14142a25-2,CNC(=O)CN1C[C@]2(CCCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20491,PET-UNK-14142a25-3,CNC(=O)C1(N2C[C@]3(CCCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1
20492,PET-UNK-14142a25-4,CNC(=O)CN1C[C@]2(OCCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20493,PET-UNK-14142a25-5,CNC(=O)C1(N2C[C@]3(OCCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1
20494,PET-UNK-14142a25-6,CNC(=O)CN1C[C@]2(NCCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20495,PET-UNK-14142a25-7,CNC(=O)C1(N2C[C@]3(NCCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1
20496,PET-UNK-14142a25-8,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)CCN2C)c2cc(Cl)ccc2C1=O
20497,PET-UNK-14142a25-9,CNC(=O)C1(N2C[C@@]3(C(=O)N(c4cncc5ccccc45)CCN3C)c3cc(Cl)ccc3C2=O)CC1
20507,PET-UNK-4c71d490-1,CNC(=O)CN1C[C@]2(CNC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20508,PET-UNK-4c71d490-2,CNC(=O)C1(N2C[C@]3(CNC(=O)N(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1
20509,PET-UNK-4c71d490-3,CNC(=O)CN1C[C@]2(CCC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20510,PET-UNK-4c71d490-4,CNC(=O)C1(N2C[C@]3(CCC(=O)N(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1
20515,PET-UNK-aa57768f-1,O=C1c2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)CN1Cc1nnco1
20516,PET-UNK-aa57768f-2,N#CCN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20517,PET-UNK-aa57768f-3,C#CCN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20518,PET-UNK-aa57768f-4,O=C1c2ccc(Cl)cc2[C@@]2(CCCN(c3cncc4ccccc34)C2=O)CN1Cc1nnco1
20519,PET-UNK-aa57768f-5,N#CCN1C[C@]2(CCCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20520,PET-UNK-aa57768f-6,C#CCN1C[C@]2(CCCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20527,MAT-POS-e20a5dfb-1,O=C1N(c2cncc3ccccc23)CCC[C@]12CCOc1ccc(Cl)cc12
20566,MIK-UNK-78dbf1b8-1,O=C(Nc1cncc2c1CCCC2)[C@@H]1CNS(=O)(=O)c2ccc(Cl)cc21
20567,MIK-UNK-1619f2e2-1,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4c3CCCC4)C2=O)C1
20599,PET-UNK-7e9559de-1,O=C1N(c2cncc3ccccc23)CC[C@]12CN(Cc1nncs1)Cc1ccc(Cl)cc12
20600,PET-UNK-7e9559de-2,O=C1N(c2cncc3ccccc23)CCC[C@]12CN(Cc1nncs1)Cc1ccc(Cl)cc12
20601,PET-UNK-7e9559de-3,O=C1N(c2cncc3ccccc23)CCO[C@]12CN(Cc1nncs1)Cc1ccc(Cl)cc12
20656,PET-UNK-143b31ee-1,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(CCC(=O)N(c4cncc5ccccc45)C3=O)C2)CC1
20657,PET-UNK-143b31ee-2,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(CNC(=O)N(c4cncc5ccccc45)C3=O)C2)CC1
20658,PET-UNK-143b31ee-3,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@]3(C2)OCC(=O)N(c2cncc4ccccc24)C3=O)CC1
20662,PET-UNK-eeb64427-1,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCC(=O)N(c3cncc4ccccc34)C2=O)C1
20663,PET-UNK-eeb64427-2,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CNC(=O)N(c3cncc4ccccc34)C2=O)C1
20664,PET-UNK-eeb64427-3,CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(C1)OCC(=O)N(c1cncc3ccccc13)C2=O
20688,EDJ-MED-7e491f08-1,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(C2)C(=O)N(c2cncc4ccccc24)CC3(F)F)CC1
20689,EDJ-MED-7e491f08-2,CNC(=O)C1(N2C[C@@]3(C(=O)N(c4cncc5ccccc45)CC3(F)F)c3cc(Cl)ccc3C2=O)CC1
20719,LUO-POS-9931618f-1,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20721,LUO-POS-8c3e556a-1,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O
20724,LUO-POS-8484f2d3-2,CN(C)CCOc1ccc2cncc(N3CC[C@]4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1
20726,LUO-POS-b4dec3be-2,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccc(F)cc34)C2=O)C1
20728,PET-UNK-94036022-1,C#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1
20729,PET-UNK-94036022-2,C#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(CCN(c4cncc5ccccc45)C3=O)C2)CC1
20730,PET-UNK-94036022-3,O=C1N(c2cncc3ccccc23)CC[C@]12CN(S(=O)(=O)CC1(Cl)CC1)Cc1ccc(Cl)cc12
20731,PET-UNK-94036022-4,C#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@]3(CC(=O)N(c4cncc5ccccc45)C3=O)C2)CC1
20732,PET-UNK-94036022-5,O=C1C[C@]2(CN(S(=O)(=O)CC3(Cl)CC3)Cc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
20733,PET-UNK-94036022-6,C=C1C(=O)[C@]2(CN(S(=O)(=O)CC3(C#N)CC3)Cc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
20734,PET-UNK-94036022-7,C=C1C(=O)[C@]2(CN(CC(=O)NC)Cc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
20742,JOH-UNI-6b98e24c-1,CC(C)NC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O
20743,JOH-UNI-6b98e24c-2,CNC(=O)C(C(C)C)N1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O
20744,JOH-UNI-6b98e24c-3,CNC(=O)CN1C[C@@H](C(=O)Nc2c(C(F)F)ncc3ccccc23)c2cc(Cl)ccc2C1=O
20746,JOH-MSK-1f2dff76-2,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CC(=O)N(c3cncc4ccccc34)C2=O)C1
20748,JOH-MSK-1f2dff76-4,O=C1C[C@]2(CNCc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
20750,JOH-MSK-51c67e7d-2,CN1Cc2ccc(Cl)cc2[C@@]2(CC(=O)N(c3cncc4ccccc34)C2=O)C1
20778,MIK-ENA-37e0b697-1,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20780,VLA-UNK-f2612802-1,CNC(=O)CN1C(C(F)(F)F)[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2S1(=O)=O
20781,VLA-UNK-f2612802-2,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)c(F)cc2S1(=O)=O
20782,VLA-UNK-f2612802-3,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)cc(F)c2S1(=O)=O
20783,MAT-POS-e48723dc-1,CNC(=O)C1(N2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1
20785,PET-UNK-77d5678a-1,O=C1C[C@]2(CN(Cc3nncs3)Cc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
20786,PET-UNK-77d5678a-2,O=C1c2ccc(Cl)cc2[C@@]2(CC(=O)N(c3cncc4ccccc34)C2=O)CN1Cc1nnco1
20787,PET-UNK-77d5678a-3,COC(=O)CN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20791,12_-111-3e02a1cd-1,O=C1c2ccc(Cl)cc2[C@@]2(CC(=O)N(c3cncc4ccccc34)C2=O)CN1Cc1nnco1
20792,12_-111-3e02a1cd-2,COC(=O)CN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20793,PET-UNK-6af7266d-1,O=C1c2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)CN1Cc1nncs1
20794,PET-UNK-6af7266d-2,O=C1c2ccc(Cl)cc2[C@@]2(CC(=O)N(c3cncc4ccccc34)C2=O)CN1Cc1nncs1
20799,JOH-MSK-b735e33c-1,O=C1CCC(CN2C(=O)N(c3cncc4ccccc34)C(=O)[C@@]23CCOc2cc(Cl)c(Cl)cc23)CN1
20805,MAT-POS-566864e2-1,O=C(CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1CC1
20807,MAT-POS-566864e2-3,CNC(=O)C1(N2Cc3ccc(Cl)cc3[C@@]3(CCN(c4cncc5ccccc45)C3=O)C2)CC1
20832,PET-UNK-626a1084-1,N#CCN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20833,PET-UNK-626a1084-2,C#CCN1C[C@]2(CC(=O)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O
20859,PET-UNK-c6bcc80b-1,CS(=O)(=O)Nc1cc2cncc(NC(=O)[C@@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2cc1F
20860,PET-UNK-c6bcc80b-2,CNC(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3cc(NS(C)(=O)=O)c(F)cc23)C1
20861,PET-UNK-c6bcc80b-3,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(NS(C)(=O)=O)c(F)cc23)c2cc(Cl)ccc2C1=O
20862,PET-UNK-c6bcc80b-4,CS(=O)(=O)Nc1cc2cncc(N3CC[C@]4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2cc1F
20863,PET-UNK-c6bcc80b-5,CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4cc(NS(C)(=O)=O)c(F)cc34)C2=O)C1
20864,PET-UNK-c6bcc80b-6,CNC(=O)CN1C[C@]2(CCN(c3cncc4cc(NS(C)(=O)=O)c(F)cc34)C2=O)c2cc(Cl)ccc2C1=O
20884,MIK-ENA-7066949b-1,CN(C)CCOc1ccc2cncc(N3CC[C@]4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1
20959,MIK-ENA-60569a44-1,COc1ccc2cncc(N3CC[C@]4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1
